date,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
2024-07-18,57175.1807919,0.024865188130271446,0.0013375419537844696,0.0007781999999999999,68659501
2024-07-19,4473.91324605,0.024853154035528673,0.0013334825861596792,0.00078315,65619219
2024-07-20,5229.30087155,0.018040934804378676,0.0013279303927986252,0.0008388,74068576
2024-07-21,2793.43704532849,0.02561518002780287,0.0012883913410934402,0.00085705,69579921
2024-07-22,2522.69630415,0.027619288008258937,0.0014296524501045632,0.00088585,65730196
2024-07-23,21247.2008853,0.027585520495945585,0.0014213412045185059,0.0008578500000000001,67993162
2024-07-24,4665.1212366,0.022461631371125692,0.0013915628631760732,0.0008563,72033540
2024-07-25,1717.8008588999999,0.020489223490643894,0.001090694508358832,0.0008302,70147451
2024-07-26,2819.12487996942,0.022055887493844076,0.0013363595877716775,0.0008599500000000002,72760857
2024-07-27,1791.4008956999999,0.027734858185039776,0.0013097066465164082,0.0008957,70604000
2024-07-28,5504.16791675,0.03401823357247186,0.001292720975038851,0.0009085500000000002,61639630
2024-07-29,15226.645934150001,0.028782422337611743,0.0013966058932569228,0.0009105500000000001,68412176
2024-07-30,1781.5008911063,0.028757577123598742,0.0012633041651551368,0.0008825500000000001,68547024
2024-07-31,4506.72577355,0.03271683428467039,0.0016381977094253655,0.0008607,63639241
2024-08-01,4882.8428262,0.024010744591030295,0.0014388070733757487,0.00079085,61664296
2024-08-02,1202.66378126238,0.02118388179433631,0.0013577837063329377,0.0007537000000000002,60540827
2024-08-03,2121.1407578530197,0.013833049638965622,0.0011368939986973069,0.00070285,63766103
2024-08-04,309.02023733489995,0.012462751076185009,0.0010226159543602388,0.0006633499999999999,66581415
2024-08-05,986.8939106633999,0.022609741469226553,0.001067873784368228,0.0005544,47391112
2024-08-06,1470.80073569416,0.031225977983628334,0.0013652602159814973,0.00064935,49294758
2024-08-07,1192.4447271000001,0.03060345258376961,0.0016643500136258034,0.0007144499999999999,50189250
2024-08-08,2182.18077935,0.02986473492778276,0.0016560336953860212,0.0007108,55169309
2024-08-09,3063.84126405,0.020556608688043678,0.0012557768909193226,0.0007563,60213732
2024-08-10,453.59182965456006,0.01641725150539316,0.0011707303406725293,0.0007654500000000001,64780349
2024-08-11,1422.2215104000002,0.013957841422195827,0.0011232090803784053,0.0007076500000000001,59848359
2024-08-12,4604.41655315,0.01718740934516767,0.0011893562985145,0.0007080000000000001,60835957
2024-08-13,13371.74473925804,0.01914722996402719,0.0011975818506931265,0.0007168000000000001,61104818
2024-08-14,872.8142242495,0.014755930922471516,0.0011279571511359362,0.00071425,64250986
2024-08-15,558.4006982792,0.01333232080022343,0.001115714525112066,0.00069225,63781692
2024-08-16,281.8814094,0.010550314347778951,0.0010567856453276522,0.0006823,64119595
2024-08-17,163.041734,0.008560017168477062,0.0010007147112986636,0.00068975,66481703
2024-08-18,478.92972565,0.011142234562355111,0.0011699897019364228,0.0007058499999999999,64840049
2024-08-19,2041.785732615,0.01088707834956825,0.001080873111909364,0.0007046500000000001,65615398
2024-08-20,428.49071415000003,0.008248599423742937,0.0011716076471422153,0.0007088500000000001,66689671
2024-08-21,175.198044006,0.00802213646229168,0.0012009602777446685,0.0006963500000000001,67748456
2024-08-22,722.8136848296001,0.008191875424129936,0.0012059890702116151,0.00070505,64281853
2024-08-23,1105.0739999999998,0.009687043678549593,0.001247700123994978,0.000716,62892834
2024-08-24,2249.793,0.009389689819686426,0.0012526075626954733,0.000761,60735448
2024-08-25,2406.0348078538,0.008132761968266521,0.0010457700151256,0.00077895,57861710
2024-08-26,1052.5813845500002,0.011031701615820145,0.0011940798795864356,0.0007818000000000001,59370555
2024-08-27,906.7337012221601,0.010187196455313172,0.0011155880699958054,0.0007304500000000001,59136710
2024-08-28,892.242,0.010051864505767345,0.0010059553030427493,0.0007052500000000001,57815571
2024-08-29,910.47,0.009978730135800813,0.0009696209178869943,0.0006922,59671397
2024-08-30,872.2357013876999,0.007131769354722504,0.0009572384087032355,0.0006635500000000001,59655252
2024-08-31,1945.7403,0.007196901927836483,0.0008603200826890701,0.00067405,51076836
2024-09-01,331.575,0.007720622034417516,0.0008682394776466941,0.0006424,50570055
2024-09-02,395.52,0.007506678887598768,0.0008688895541556122,0.00063725,58186815
2024-09-03,1824.0348,0.009421210886635542,0.0008883032052232502,0.0006389500000000001,58211605
2024-09-04,838.9086751212,0.008214741622363856,0.0008399520818825942,0.0006197,57030794
2024-09-05,1578.1206575499998,0.007609570850393395,0.0008622557009203241,0.0006410500000000001,56222631
2024-09-06,616.0005738656,0.006965839953027466,0.0008613236537672595,0.0006064500000000001,55392852
2024-09-07,250.06,0.005310059582110568,0.0008295072924336554,0.00062155,51068704
2024-09-08,322.84999999999997,0.006162280367039362,0.000834938246803865,0.0006352500000000001,48997535
2024-09-09,271.14,0.007431883966602749,0.0010234512345889811,0.0006365,60860093
2024-09-10,12207.5036,0.00832744045998874,0.0010395027503343915,0.0006637000000000001,58919318
2024-09-11,950.8326789743999,0.007598864647418237,0.0009426336938181687,0.00064325,57861588
2024-09-12,450.82224745284,0.007889980455112492,0.000964046066863997,0.0006627500000000001,57840671
2024-09-13,3232.8006756551995,0.009632024577884507,0.0009902277388430833,0.0006604000000000001,56561413
2024-09-14,139.1,0.0064416851747188105,0.0010010698698939668,0.0006805500000000001,54931675
2024-09-15,264.0,0.007345815425431529,0.00088991875777064,0.00065625,53319257
2024-09-16,593.0662353,0.0076318166317754284,0.0008550241599695621,0.0006467,51478225
2024-09-17,1114.53237272661,0.008435321724736556,0.0009221228041488953,0.0006531000000000001,54373612
2024-09-18,656.2006562,0.008390383184259486,0.0009383660115225871,0.00063705,59332082
2024-09-19,582.0423168000001,0.009827349575648847,0.0010018153005290193,0.0006710500000000001,60040342
2024-09-20,265.19246234999997,0.008632272551818544,0.0010272610895320654,0.0007071,58958515
2024-09-21,375.9727475208,0.008202877957460955,0.0009776353030801765,0.0007249500000000001,58028550
2024-09-22,1303.02676089,0.008866761156319373,0.0009925330115223036,0.0007082500000000001,59552490
2024-09-23,1429.2904236900001,0.009921266586127485,0.0010005615983007812,0.0007144,60005111
2024-09-24,2544.8311500278,0.0121279833908532,0.0010112843864072973,0.0007177500000000001,58541020
2024-09-25,1046.71,0.014384806540898543,0.0010939664585080998,0.00073755,58071497
2024-09-26,468.66075876054,0.023467026299880893,0.0012431556372370625,0.0007357500000000001,58795256
2024-09-27,3124.2007810500004,0.026867047534711027,0.0014612268217021832,0.0007709500000000001,59752833
2024-09-28,3157.7999999999997,0.02373617965710456,0.0014054674050500353,0.0007779000000000001,61376014
2024-09-29,996.4718017637299,0.023612927500598454,0.0013742208706409146,0.0007775000000000001,63518424
2024-09-30,6233.6,0.023364269061886385,0.0013065548055994942,0.00076095,61611854
2024-10-01,628.0342753499999,0.017556283391241947,0.0013606751858680852,0.00071675,64717444
2024-10-02,2116.5007404928,0.022389500680087937,0.0012546480274678751,0.0006963500000000001,63980562
2024-10-03,1774.0007098838398,0.01818505032234977,0.0011387014735810956,0.0006673000000000001,67368902
2024-10-04,2861.6007154000004,0.01770076557479762,0.0011262211334546618,0.00068145,67100555
2024-10-05,570.12071079711,0.019393117008684214,0.0012112335728376557,0.00070675,65723704
2024-10-06,588.74922685,0.01629972078246894,0.0010917735660898305,0.0007112000000000002,65061685
2024-10-07,2079.84074294856,0.019699985604316267,0.001084166198695656,0.00072,64996063
2024-10-08,573.600750699,0.01745823762192947,0.0011207233289339603,0.00070865,65971425
2024-10-09,1091.3766551054398,0.020852347791813886,0.0011022049131603642,0.0006952,64042509
2024-10-10,563.7606959999999,0.01690465056891585,0.0010805448356932784,0.00067895,64047060
2024-10-11,919.04483195364,0.01829512485311343,0.001253294644618136,0.0006941,66932431
2024-10-12,598.0677649422801,0.017478999816491408,0.0012405083215401382,0.0007240000000000001,67517546
2024-10-13,1031.66069548622,0.021610060002020644,0.0012029404767978675,0.0007242500000000001,67316967
2024-10-14,2406.37578572025,0.03110573072223045,0.0012993383950921245,0.0007353,66869076
2024-10-15,3840.0,0.029159676147631007,0.0012899456502793952,0.0007541500000000001,67541200
2024-10-16,1702.47,0.03470609857848921,0.0012736876452450272,0.00076475,65523953
2024-10-17,4346.2308134943605,0.032503611690011945,0.0012419711098193883,0.0007395000000000001,65894287
2024-10-18,1079.2607709000001,0.03261398792392788,0.0013121036824765633,0.0007484000000000001,65849032
2024-10-19,7734.155453400001,0.045428687624978835,0.0011890971570070684,0.00077005,62745420
2024-10-20,1146.0967959,0.03437014949704344,0.0012864500304188133,0.00078865,63615422
2024-10-21,9366.293046958119,0.05809578066895938,0.0014989725948671919,0.0008100000000000001,61141344
2024-10-22,15401.23583734712,0.06309939750353646,0.0013823430349189285,0.00081835,62517234
2024-10-23,4821.5409360438,0.0685038671044909,0.0013229358050799883,0.00082195,61351774
2024-10-24,43658.8836714,0.08059775623138396,0.0016707129689510253,0.0008523000000000001,59283761
2024-10-25,2554.35,0.051158234129098576,0.0014656808346858972,0.00080175,61108058
2024-10-26,1413.1994503,0.03583211252186095,0.0013876516701248254,0.0008135500000000001,65274598
2024-10-27,2725.8308793,0.041597453458271635,0.0014675930836784347,0.0008521000000000001,65119182
2024-10-28,2117.1610568157002,0.04959068892942055,0.0013066741897398827,0.0008664500000000001,64669931
2024-10-29,2876.76360302849,0.05773720633549744,0.0013129784335833461,0.0008846,63846060
2024-10-30,2816.6732846903997,0.04366971905078993,0.0012763047950781093,0.0008675000000000001,68326512
2024-10-31,20725.120848,0.042292996770420435,0.001359601305398515,0.0008387000000000002,68782218
2024-11-01,2831.0108326500003,0.032093928313391085,0.0012314437173634363,0.0008227,70649107
2024-11-02,1502.37083465,0.030856341871889046,0.0012299281367976458,0.0008135500000000001,69550934
2024-11-03,1556.60250552768,0.03592324048757821,0.0013469706234557728,0.0007915000000000001,63935546
2024-11-04,2048.91415240663,0.03398567285524832,0.0011552565831330806,0.0007772500000000001,67748127
2024-11-05,2695.3568319,0.03173264190471263,0.0011841084805862816,0.0007864500000000001,69529801
2024-11-06,3166.42,0.05700371147915203,0.001272527297451514,0.00083365,62301048
2024-11-07,6913.20046357944,0.05672925732612728,0.0014852626962119158,0.0009299,64819080
2024-11-08,15903.201006871348,0.06101028110727847,0.001558280257184286,0.00097925,64291740
2024-11-09,8521.74100358352,0.04319050618088674,0.0016455722485966939,0.0009793000000000002,69123433
2024-11-10,9021.4006501702,0.04884229360661421,0.0016442622185287078,0.000994,79478584
2024-11-11,5251.50096606594,0.07298849381036233,0.0021611900443617577,0.00102235,73528459
2024-11-12,3442.3858810071197,0.06781439521408711,0.002000741457094832,0.0010291,76075109
2024-11-13,7571.77272007336,0.09675268693141253,0.002752934300963342,0.0010098000000000002,70767863
2024-11-14,27699.101224513288,0.13066486377681366,0.003645507921514298,0.0010387500000000002,69852292
2024-11-15,11851.41767638609,0.12764415869621074,0.0027214130943406275,0.0010259000000000002,72385363
2024-11-16,1341.68864784049,0.08229077906294176,0.0020654696163644962,0.0010705500000000002,80371945
2024-11-17,2351.3611639232,0.13620790752834536,0.003669425382917547,0.0010663,73069416
2024-11-18,4030.3612126642,0.15219897977228283,0.003270925350489205,0.00117315,75673931
2024-11-19,13057.74128425291,0.13881092921478294,0.0024440723384639286,0.0011735500000000002,78721721
2024-11-20,12405.17741750122,0.16384294101312177,0.0028459161323430193,0.00115615,79144319
2024-11-21,56001.0011897667,0.1573848771603674,0.002910774412525265,0.0011537000000000001,80873394
2024-11-22,7807.20115650656,0.1257923253815932,0.002811861620124051,0.0012604,83662444
2024-11-23,15967.481362644141,0.10095609104089295,0.0026807867501931768,0.0012656000000000002,83380025
2024-11-24,18011.60258615718,0.0778300706506286,0.002279558497777701,0.00121195,89642800
2024-11-25,18927.00120325248,0.08175439111532591,0.00232178228900165,0.0011581,90049086
2024-11-26,8995.740707203558,0.071992953696135,0.002297675155454042,0.0011176500000000002,90713292
2024-11-27,7767.9246504,0.07495429302321525,0.002023280768930161,0.0011431500000000001,91619202
2024-11-28,14352.93030506058,0.06393435487308409,0.0020506604290526885,0.001166,95587383
2024-11-29,8574.9312373795,0.05637442708547558,0.0019640358468856626,0.00118425,92673287
2024-11-30,12111.67622446375,0.046614535301321446,0.0016094033563491684,0.0011882,92181685
2024-12-01,5952.21526324478,0.0457154214298429,0.0015090318005928241,0.0011727,94284460
2024-12-02,51876.0022433488,0.04917477479330193,0.001702254683075977,0.0011024000000000001,92673614
2024-12-03,11438.0011438,0.046818956513194225,0.0016614325998850774,0.00108325,97068693
2024-12-04,11698.00101936372,0.045326384512994145,0.00189350794717225,0.00112845,93331706
2024-12-05,6354.47499163239,0.04410844037184576,0.0018736595706991422,0.0011180500000000002,92526301
2024-12-06,14298.60068085167,0.043716185752581224,0.0019151227632058499,0.00115605,92617049
2024-12-07,10667.201196048001,0.03448951161462229,0.001879876259947982,0.00117215,93203684
2024-12-08,14571.8384392248,0.03584780310328735,0.0015674712977280193,0.0011684000000000002,86583444
2024-12-09,1948.2412555592398,0.04094338640226518,0.0016249638871655898,0.0010622000000000001,93357304
2024-12-10,6272.8410555460005,0.04228407386658979,0.0021138352793020486,0.0010202,100395675
2024-12-11,8093.290870199659,0.04634967026897195,0.0018508495572295714,0.0010591,100418996
2024-12-12,6168.5412759138,0.04588466019323889,0.0019462306670250077,0.0011293000000000002,102644640
2024-12-13,9583.22415271832,0.04428565358510376,0.0019291950544908486,0.0011047000000000001,103805471
2024-12-14,2617.6712116265003,0.03757119647609799,0.0019333738343039761,0.00107785,100778530
2024-12-15,4013.8571185574397,0.028420630686446367,0.001356421452232629,0.00108,103070403
2024-12-16,2023.9323653749898,0.03374937358649055,0.0014354339689340704,0.0010701500000000002,103689032
2024-12-17,7888.295717779999,0.05159660184787732,0.0015610503417549555,0.0010613500000000002,103523713
2024-12-18,5669.18209929981,0.04088156054393402,0.0017000249738039549,0.0010268000000000002,103370603
2024-12-19,3634.369060024,0.03871139036482888,0.0016804827843404013,0.0009405500000000002,99810010
2024-12-20,20309.10202646134,0.0415158402873499,0.0017528271543758693,0.0008809000000000001,98686005
2024-12-21,4957.37390485296,0.03216533164810041,0.0015837073016352638,0.0008954000000000002,105074642
2024-12-22,2733.60182258224,0.02628248872923759,0.0013437588097163506,0.0008874500000000001,108923534
2024-12-23,2951.19182749097,0.02409548117420301,0.0015895944794214753,0.0008856000000000001,122272830
2024-12-24,10531.4,0.018226684440637592,0.001550283623384484,0.0009318500000000001,138443921
2024-12-25,1776.4209869,0.01983922134650076,0.0013707665883885682,0.0009781000000000002,102197828
2024-12-26,7933.79037618944,0.030037055866596225,0.0014502640999215837,0.00093515,108639505
2024-12-27,2303.9708313177,0.02751582807451919,0.0014665330179704512,0.0009152500000000002,108779166
2024-12-28,1850.7570419052602,0.024419066458712373,0.0013744993051954734,0.0009201000000000001,107613627
2024-12-29,6138.56,0.02885544454742573,0.001384314219427346,0.0009438000000000001,104116892
2024-12-30,6114.56,0.028019411879407652,0.0013631788344094006,0.0009298500000000001,102373793
2024-12-31,8180.872978595519,0.028710828070294778,0.001474014629784643,0.0009404500000000001,99747677
2025-01-01,8174.67962035185,0.028425163530505802,0.0013431460579552508,0.00094005,102312888
2025-01-02,2259.6210271,0.039919732572211014,0.0016565273898037707,0.00096785,104538041
2025-01-03,7674.74589416184,0.04913077539605084,0.0018028284714811384,0.00102865,104086306
