network,date,fee_token,gwei_high,gwei_avg,gwei_median,gwei_low,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
Arbitrum One,2022-03-03,ETH,294.422548423,6.446597090005951,0.5277335082094711,0.482870446,55.253934022740225,1.2098253078451147,0.09922365398618718,0.09061972973103606,69920
Optimism,2022-03-03,ETH,30.0,0.006777541943877021,0.001,0.001,5.659687539904781,0.31164480299674435,0.08197371335723633,0.0035521679720000427,25051
Polygon PoS,2022-03-03,POL,482572.612930621,87.82655722992622,44.043220680642634,29.296803245,50.317159354542284,0.009157550091501728,0.004570330205044371,0.003054735967101537,2680583
Arbitrum One,2022-03-04,ETH,0.65384825,0.4751676925886459,0.47328661881629835,0.439579001,0.11494143992852479,0.08353078683570307,0.08319835752689056,0.07727457148854099,44622
Optimism,2022-03-04,ETH,40.0,0.005113360031910127,0.001,0.0008,9.68959457600359,0.29369894688656745,0.08835203161286198,0.007467910582809798,33063
Polygon PoS,2022-03-04,POL,594177.410406115,84.0338983361333,44.275530317102415,29.145019534,58.96488707677763,0.008339343164568877,0.0043460427222826266,0.0028922889958037717,3073647
Arbitrum One,2022-03-05,ETH,0.488316749,0.4313196718994824,0.42389539226556,0.392054986,0.08398657522655747,0.07418353383302896,0.07293326161095409,0.06743032190082819,29068
Optimism,2022-03-05,ETH,25.868353719,0.00939789114194269,0.001,0.001,6.131508971931994,0.22979398403703372,0.06517842520062485,0.00702541404712181,21953
Polygon PoS,2022-03-05,POL,2500000.000000011,83.73087851821036,46.67958015975685,6.0,241.9388020833348,0.00810309937843174,0.004538838480678753,0.0005806531250000009,2541714
Arbitrum One,2022-03-06,ETH,0.426638477,0.3731985317840498,0.364625702005754,0.337709096,0.07315433425992526,0.06399115788010641,0.06254472147748058,0.0579058979047527,32938
Optimism,2022-03-06,ETH,5.0,0.008623628496167346,0.001,0.001,37.99525410912449,0.23484991437250027,0.061349706572689025,0.006053767418732986,26723
Polygon PoS,2022-03-06,POL,400389.802914356,86.98212590052985,49.32652108498497,10.0,38.570814835297874,0.008379263027353659,0.004730313521609849,0.0009633315972222258,2737762
Arbitrum One,2022-03-07,ETH,0.89090263,0.4051622497933058,0.39295405599126915,0.355960191,0.14751662277458652,0.0670872043169087,0.06489151338947446,0.05894027411111891,59860
Optimism,2022-03-07,ETH,50.0,0.008059753237508016,0.001,0.001,11.547572501461808,0.218639082101558,0.06249212981211958,0.008105486231687513,34715
Polygon PoS,2022-03-07,POL,500000.0,93.24709146679061,46.993166822566586,5.0,46.460329861111155,0.008664581256271965,0.004380082198961603,0.0004646032986111115,2846724
Arbitrum One,2022-03-08,ETH,0.435371246,0.38839340807131123,0.3823760194525519,0.363136301,0.07243543632550149,0.06461943970365341,0.06355315383478372,0.06041725688187417,68634
Optimism,2022-03-08,ETH,50.0,0.02221416279702388,0.001,0.001,10.373499358899078,0.1888698730748444,0.05457673272243417,0.001860512024355865,34997
Polygon PoS,2022-03-08,POL,594177.410403374,92.0474643658044,49.842177838455406,4.9,55.849685059705,0.008651998216971058,0.004686499870770508,0.00046057532986111055,2959492
Arbitrum One,2022-03-09,ETH,0.485168038,0.4195820927425072,0.42768886079663604,0.388403264,0.08553753897885012,0.07397441051714866,0.0755435052632819,0.06847742788430058,69866
Optimism,2022-03-09,ETH,5.0,0.003718999013607094,0.001,0.001,10.967633396435264,0.18476599182476408,0.0586798452562492,0.005826686987530563,36161
Polygon PoS,2022-03-09,POL,335397.178920852,82.48530249587765,44.49736459179829,2.500003385,32.82915334792342,0.00807377883528929,0.004342120238268015,0.0002447038903563958,3022466
Arbitrum One,2022-03-10,ETH,0.401431772,0.3611001789353341,0.35346880144478793,0.340388585,0.0682852145406348,0.06142464276412093,0.06015532346426886,0.057901514466842184,46395
Optimism,2022-03-10,ETH,31.0,0.005066348781843998,0.001,0.001,6.107148658167508,0.2492212335105823,0.05317273058530598,0.0022880825696783053,42217
Polygon PoS,2022-03-10,POL,468464.200385655,90.76499414244667,50.05412168475039,2.500000007,43.89159836075109,0.008504002365253158,0.004692144325876712,0.00023423133746140352,2181111
Arbitrum One,2022-03-11,ETH,0.347579991,0.31983543031396894,0.3129414676639301,0.302710657,0.05838995303309032,0.053729145054100556,0.05260349927710453,0.050852354860800676,52040
Optimism,2022-03-11,ETH,2000.0,0.968016704404786,0.001,0.001,336.68790257651773,0.31796088919716203,0.044530361205837206,0.004990144447827819,35353
Polygon PoS,2022-03-11,POL,1000000.0,76.37715843818164,54.06961537733939,2.500000007,93.19375000000004,0.007117873809197965,0.005026571722334812,0.0002329843756523563,2351780
Arbitrum One,2022-03-12,ETH,0.314642457,0.28586305045397037,0.28549890989725374,0.257864085,0.05294538770080587,0.04810263109411219,0.04806448500948593,0.04339120055383547,57310
Optimism,2022-03-12,ETH,33.941841968,0.012457624000884671,0.001,0.001,9.391564673376433,0.17408667090467111,0.0682695030185235,0.003677128055302942,20408
Polygon PoS,2022-03-12,POL,790850.497346995,70.66886133820246,49.10696890768209,2.500000007,72.96337260367311,0.00651986497902527,0.004499161692211613,0.00023064843814581617,2485261
Arbitrum One,2022-03-13,ETH,0.484658467,0.25612048264839593,0.2559396790656938,0.23626346,0.0811580261950567,0.04288841370819567,0.04284459979139041,0.03956327472065958,43633
Optimism,2022-03-13,ETH,5.0,0.007607522664548566,0.001,0.001,4.003153460353311,0.20028884591240176,0.06840260604353282,0.004737583423724767,21061
Polygon PoS,2022-03-13,POL,593125.301904492,75.15033735380459,48.21717045761119,2.000000011,54.193941213527694,0.00686649676156321,0.0043421096819174524,0.00018274027878284964,2362737
Arbitrum One,2022-03-14,ETH,0.314571468,0.2677173407291256,0.2727617875387744,0.250078901,0.052373125876829345,0.04457236403087505,0.04538270998637534,0.041635733350146496,51132
Optimism,2022-03-14,ETH,5.0,0.010960795698336176,0.001,0.001,5.4063685236371235,0.19763361446760433,0.05633305031602192,0.004189245759775195,26639
Polygon PoS,2022-03-14,POL,1000000.0,76.75652471410369,45.780942775228674,2.000000009,88.58281250000023,0.006799308836901049,0.004086232587201871,0.00017716562579724577,2645215
Arbitrum One,2022-03-15,ETH,0.368550268,0.2928594777403665,0.28309338874739215,0.251096095,0.06168430525574096,0.04901592805780972,0.04738654989071383,0.04202598537387178,54240
Optimism,2022-03-15,ETH,71.0,0.013678763832189775,0.001,0.0008,14.65634029671001,0.23213777449239278,0.069787400085177,0.004286320196293621,25846
Polygon PoS,2022-03-15,POL,500001.0,83.87838381003954,51.003107233421936,2.05,44.47882159635417,0.0074616084153367995,0.00456168082674689,0.0001823628038194445,2773893
Arbitrum One,2022-03-16,ETH,0.959535609,0.37191123801336085,0.3651418688520826,0.338511809,0.16738833793879057,0.06487888871229795,0.06365279438946356,0.05905245052887173,62551
Optimism,2022-03-16,ETH,48.0,0.021994973185968554,0.001,0.001,9.966773141591968,0.23847565366571577,0.08119304589311979,0.005448449489836535,43966
Polygon PoS,2022-03-16,POL,790850.49734693,97.98603134506692,49.1298222850738,2.000000007,72.07984431366202,0.008930661241234136,0.0044617956616101895,0.00018228437563799497,2965340
Arbitrum One,2022-03-17,ETH,0.510415024,0.42243768052347413,0.4019541104376194,0.360981577,0.09255530101744212,0.07660206859812076,0.07247273096416093,0.0654580232751651,58816
Optimism,2022-03-17,ETH,30.395083333,0.006966919008644284,0.001,0.001,26.421775403374934,0.4448824643730248,0.12976306386858016,0.002677860560056038,27773
Polygon PoS,2022-03-17,POL,790850.497346962,76.84074400176863,41.11717905582605,2.05,74.89107069095301,0.007276578329642567,0.003864990838533391,0.00019412859374999983,2894263
Arbitrum One,2022-03-18,ETH,0.656337169,0.5897064197275808,0.5769361904290704,0.508987909,0.12147795264031191,0.10914562196206647,0.1067714107331058,0.09420586251148817,54224
Optimism,2022-03-18,ETH,42.863282839,0.007021263467643748,0.001,0.00095,20.08929241611322,0.43502038660928255,0.12439280092549113,0.00901169506700501,29420
Polygon PoS,2022-03-18,POL,2328476.19047619,67.48514763028658,41.57836276063077,1.815000007,219.7741954365083,0.006369613777896417,0.0039538457917484395,0.00017130953191069826,2936172
Arbitrum One,2022-03-19,ETH,0.55420088,0.46560737411182396,0.44962228912563984,0.399767714,0.10614479611916466,0.08917668950054064,0.08612049545297537,0.07656657365386087,47250
Optimism,2022-03-19,ETH,110.0,0.025810512724628937,0.001,0.001,21.170512524040607,0.28058820181351846,0.08603771787429576,0.003188475296397241,31152
Polygon PoS,2022-03-19,POL,405830.817546048,71.72600176043967,44.1919441243483,2.000000019,40.068606645277974,0.007081672525896605,0.004364764079019998,0.00019746458520924576,2903695
Arbitrum One,2022-03-20,ETH,0.399767714,0.33855650162063716,0.3271252469449996,0.315069779,0.07532002199350493,0.06378725008324738,0.061640763310122644,0.059362129188273396,51817
Optimism,2022-03-20,ETH,210.0,0.032335656455764326,0.001,0.001,39.71768170717869,0.20282762639216476,0.061813239784252724,0.0037941283094796367,31300
Polygon PoS,2022-03-20,POL,540161.182185195,74.36751404478927,41.62160672878186,2.05,52.40848225563746,0.00721541767300821,0.004099402373281914,0.00019889875868055575,2842595
Arbitrum One,2022-03-21,ETH,0.323184212,0.30196802475464474,0.3018297185076537,0.285167836,0.06081315258369747,0.05682093024022699,0.05685090844060444,0.05365966058586677,56214
Optimism,2022-03-21,ETH,23.0,0.01616745974863541,0.001,0.001,8.087001176618315,0.2561676972092463,0.07353156724253397,0.005894786279908268,33057
Polygon PoS,2022-03-21,POL,417687.642402593,69.38766525177131,40.2494690587045,2.000000009,39.766764165354765,0.006606187590754886,0.003836424644752262,0.00019041388974575194,2829183
Arbitrum One,2022-03-22,ETH,0.369265915,0.32704718023110113,0.32179648259281113,0.310940602,0.07189733966843224,0.06367720726312417,0.06261814632810558,0.06054120126061674,65121
Optimism,2022-03-22,ETH,200.0,0.03601968345139463,0.001,0.001,38.96437273710616,0.30591090644342395,0.09120040655245332,0.00663802551946764,34448
Polygon PoS,2022-03-22,POL,452605.882025836,75.79869964748674,39.46851735202867,1.00000001,44.32418120673241,0.007423048245356171,0.0038522950432236733,9.793107736819928e-05,3196244
Arbitrum One,2022-03-23,ETH,0.930210933,0.3922507319885042,0.363060734239839,0.325718874,0.1797113093911772,0.07578054627669838,0.07022172720976148,0.06292698060554813,101373
Optimism,2022-03-23,ETH,400.0,0.03814735610515629,0.001,0.001,77.77675795525354,0.2852831430683149,0.09318657434706915,0.005911758459257771,40011
Polygon PoS,2022-03-23,POL,445462.672714085,70.08736983631724,37.89532624822156,29.167900007,44.05092205982266,0.006930801288526992,0.0037566741092914806,0.002884355903556791,3138481
Arbitrum One,2022-03-24,ETH,0.441625422,0.38938115902468445,0.3835672336135842,0.366375858,0.08784518508144437,0.07745310454915395,0.07646482185356969,0.0728770434220677,98863
Optimism,2022-03-24,ETH,100.0,0.0548739838103249,0.001,0.001,21.282904482123662,0.3510176453359732,0.12737060478321552,0.002096018789016204,48860
Polygon PoS,2022-03-24,POL,491055.520168054,81.961380355675,40.04975234607222,3.64e-07,50.80821883083262,0.008480327738425853,0.004147068846435087,3.766211944444449e-11,3227388
Arbitrum One,2022-03-25,ETH,0.494270944,0.43073421729398975,0.43013209518960394,0.393180405,0.10054171878874814,0.08761744762369009,0.08724266138377855,0.07997846968879499,81346
Optimism,2022-03-25,ETH,5.0,0.020438029259749996,0.001,0.001,12.517792173972945,0.36465710529296763,0.12019892669520571,0.008053683553340612,40510
Polygon PoS,2022-03-25,POL,172111.249669075,67.88231491879816,38.30516220029704,29.937632088,18.0864122649207,0.007133453132663515,0.004024728747127545,0.003146013739486416,3030898
Arbitrum One,2022-03-26,ETH,0.511413048,0.451409988990535,0.44535625338862705,0.398222304,0.10376859567990335,0.09159363613539759,0.09052542780271677,0.08080155446971611,55108
Optimism,2022-03-26,ETH,80.0,0.024421460511693284,0.001,0.00085,16.722247455825826,0.2761977362678359,0.08223001186084106,0.007035822447885921,28358
Polygon PoS,2022-03-26,POL,1092858.0,59.95301826401943,37.46643723777856,29.755069744,113.18859323958355,0.006209404879473444,0.0038841736867915606,0.0030817677008989778,2589601
Arbitrum One,2022-03-27,ETH,0.599972285,0.3512630588409078,0.34127825669378054,0.322256554,0.12357090376949825,0.07234649787498562,0.0702807142244449,0.06637228855233555,63591
Optimism,2022-03-27,ETH,36.0,0.021076252570382623,0.001,0.0007,63.438129726193736,0.3464146489396699,0.10987186636519644,0.004525929113806245,31280
Polygon PoS,2022-03-27,POL,7517307.8519513,76.63126452957056,42.40432092631861,10.05,798.5456028960574,0.00814035563523836,0.004505367852665485,0.0010675874218749994,2801125
Arbitrum One,2022-03-28,ETH,0.469893904,0.3729895635279771,0.34746389427341445,0.327242746,0.10214204715507366,0.08107770128944074,0.07550609900342839,0.0711335978367742,72919
Optimism,2022-03-28,ETH,36.0,0.03696085775014719,0.001,0.001,188.11899124944554,0.5567839177427634,0.14540156502136758,0.00860417176519716,51154
Polygon PoS,2022-03-28,POL,30895744.875696883,80.29579444752075,39.470683680569884,29.863817023,3428.971754411661,0.008911648263096766,0.004377400120730459,0.0033144429908643007,3120658
Arbitrum One,2022-03-29,ETH,0.478839838,0.4514202979443227,0.4490482457420978,0.427490719,0.10601811126788928,0.09994725496517821,0.09943681182803069,0.09464909770713767,70571
Optimism,2022-03-29,ETH,100.0,0.02281490648767664,0.001,0.00085,23.41425297007082,0.3223401094178391,0.10084673631828574,0.010179924184046101,56890
Polygon PoS,2022-03-29,POL,530297.0,77.39947506833322,37.985411395906446,29.978472462,58.37999164201397,0.008520849085673514,0.004205478271921974,0.003300307133119565,3073916
Arbitrum One,2022-03-30,ETH,0.534318292,0.44465183808519587,0.43367112148625026,0.406181472,0.11770896287453443,0.09795567077699181,0.09550277531291838,0.08948074682042091,82689
Optimism,2022-03-30,ETH,87.256220487,0.01125925041353003,0.001,0.001,19.689014146647153,0.3696486734343563,0.12451671327448335,0.01042416173723009,60762
Polygon PoS,2022-03-30,POL,368937.006820809,72.70881062467397,39.3119822420006,10.05,40.270435067946536,0.007936356025544093,0.0042647557362839265,0.0010969836718749994,2939416
Arbitrum One,2022-03-31,ETH,0.551388501,0.5038943191740407,0.5037579248128098,0.47249271,0.12059510262944925,0.11020757056959428,0.11012972397569457,0.10333967202938928,69156
Optimism,2022-03-31,ETH,161.0,0.012008054705410597,0.001,0.001,36.097642804723,0.41512040492733554,0.13263828264122948,0.012773629617103573,57710
Polygon PoS,2022-03-31,POL,368861.204895352,89.11795932037207,42.45010187383092,2.500000048,40.47195090066636,0.009778143177201229,0.004666443321049567,0.00027430339068329186,3059339
Arbitrum One,2022-04-01,ETH,0.613177332,0.5657995934122594,0.5622745146266721,0.530136289,0.13324578912133625,0.12295042457428555,0.12226911310458878,0.1152006515623473,81025
Optimism,2022-04-01,ETH,5.0,0.007883110876334592,0.001,0.001,19.645862063848714,0.5336493570403665,0.15780883734981957,0.012673687572414324,52641
Polygon PoS,2022-04-01,POL,496641.428571428,71.35362374578038,40.497008059919,3.531234816,53.309628898809436,0.007659117793323622,0.00435115680092844,0.0003790437260479997,3013266
Arbitrum One,2022-04-02,ETH,0.873776007,0.5792184566696399,0.5751849627141983,0.535426754,0.19758191087748056,0.13097531697762735,0.13016082706489956,0.12107295272785702,136678
Optimism,2022-04-02,ETH,371.0,0.020971215110578718,0.001,0.001,88.04852075933488,0.43357342664034376,0.12639190765990405,0.015893995574001143,45314
Polygon PoS,2022-04-02,POL,1600000.0,68.55035404540494,37.68344470535715,29.822032896,176.87222222222258,0.007577908408831742,0.004157019178527797,0.00329668076843734,3001122
Arbitrum One,2022-04-03,ETH,0.546162618,0.5069370632447141,0.5043073158311769,0.486199609,0.12385577471745958,0.11496041770689346,0.11434183295767905,0.11025769112601717,61027
Optimism,2022-04-03,ETH,40.0,0.012420678749519291,0.001,0.001,48.85481163094042,0.43336851438371055,0.10752971784568037,0.014722497228665903,38184
Polygon PoS,2022-04-03,POL,330849.990430149,64.9260692655436,37.10030222276724,29.643889849,36.075802541575136,0.0070795228120722545,0.004039182888727096,0.003232362544022837,3073035
Arbitrum One,2022-04-04,ETH,0.637820479,0.5346276149882394,0.506049448231173,0.494096628,0.1445029584690779,0.12112385003093125,0.11462475759459008,0.11194125442246172,57310
Optimism,2022-04-04,ETH,5.0,0.006950152684934418,0.001,0.001,14.853482649454747,0.5202590724402634,0.1506628837179501,0.016599440331613414,40877
Polygon PoS,2022-04-04,POL,653913.967619047,70.84344823425185,39.3161876493247,30.000000007,70.39497388149515,0.0076264201945148765,0.0042274917653382345,0.0032295520840868873,3233897
Arbitrum One,2022-04-05,ETH,0.833700453,0.6536213675230873,0.6344682517571618,0.595480436,0.18930517078738235,0.148415302119569,0.1441684168425079,0.13521346333912196,48266
Optimism,2022-04-05,ETH,97.0,0.009439361441620065,0.001,0.001,268.8172499200864,0.8236520817069822,0.144108881063607,0.013872685126323451,35188
Polygon PoS,2022-04-05,POL,235714.285714285,66.12423762339333,37.85928344084927,2.50000077,25.084051339285608,0.0070367553934630725,0.004034455459024354,0.000266043050691234,3189259
Arbitrum One,2022-04-06,ETH,1.172457581,0.749481020804048,0.733601509611948,0.679586968,0.2512650249216874,0.16061849095642378,0.15729160078572213,0.14563975636997817,61428
