Date,Price,Open,High,Low,Vol.,Change %
10/31/2024,1.9537,1.9442,1.9875,1.931,35.40K,-0.27%
11/1/2024,1.9501,1.9841,2.0017,1.9465,34.21K,-0.18%
11/4/2024,1.9996,1.9734,2.0128,1.9734,27.26K,2.54%
11/5/2024,2.0227,2.0024,2.0377,1.9993,26.02K,1.16%
11/6/2024,2.011,2.0145,2.0321,1.9604,39.90K,-0.58%
11/7/2024,2.0324,2.0119,2.0391,1.989,26.11K,1.06%
11/8/2024,1.9914,2.0279,2.0279,1.9785,28.37K,-2.02%
11/11/2024,1.9339,1.9843,1.9991,1.9325,25.09K,-2.89%
11/12/2024,1.9359,1.939,1.964,1.9265,32.00K,0.10%
11/13/2024,1.9379,1.9332,1.9542,1.9029,28.06K,0.10%
11/14/2024,1.9523,1.9325,1.965,1.9224,35.73K,0.74%
11/15/2024,1.9214,1.9525,1.9634,1.9185,30.87K,-1.58%
11/18/2024,1.982,1.9185,1.9885,1.9177,29.84K,3.15%
11/19/2024,1.9925,1.99,2.004,1.9632,32.31K,0.53%
11/20/2024,1.9912,1.993,2.0173,1.9879,22.79K,-0.07%
11/21/2024,2.0017,1.9922,2.0283,1.9787,33.82K,0.53%
11/22/2024,2.0149,2.002,2.0275,1.9806,23.20K,0.66%
11/25/2024,1.9512,2.014,2.0165,1.946,23.38K,-3.16%
11/26/2024,1.9485,1.9424,1.9905,1.9326,15.17K,-0.14%
11/27/2024,1.9284,1.9445,1.9615,1.9116,18.74K,-1.03%
11/28/2024,1.948,1.945,1.9581,1.9304,6.72K,1.02%
11/29/2024,1.9068,1.9466,1.9625,1.9092,16.59K,-2.11%
12/2/2024,1.9233,1.9238,1.9395,1.9061,21.37K,0.87%
12/3/2024,1.9709,1.9272,1.9782,1.9208,21.82K,2.47%
12/4/2024,1.9473,1.9725,1.9869,1.9444,27.84K,-1.20%
12/5/2024,1.9393,1.9495,1.959,1.9299,19.75K,-0.41%
12/6/2024,1.9159,1.9362,1.9443,1.9046,20.56K,-1.21%
12/9/2024,1.9602,1.9182,1.9685,1.9138,23.11K,2.31%
12/10/2024,1.9651,1.9509,1.9793,1.9467,27.86K,0.25%
12/11/2024,1.9953,1.9639,2.0021,1.9622,27.89K,1.54%
12/12/2024,1.9974,2.004,2.0082,1.9665,28.02K,0.11%
12/13/2024,2.0086,2.0034,2.018,1.995,25.33K,0.56%
12/16/2024,1.9838,2.0088,2.0088,1.9795,20.71K,-1.23%
12/17/2024,1.9542,1.9816,1.9886,1.9392,16.53K,-1.49%
12/18/2024,1.9533,1.9574,1.9859,1.9415,19.65K,-0.05%
12/19/2024,1.9319,1.9418,1.9608,1.9224,19.04K,-1.10%
12/20/2024,1.9503,1.9202,1.9596,1.9125,14.60K,0.95%
12/23/2024,1.9466,1.95,1.967,1.9284,10.02K,-0.19%
12/24/2024,1.9691,1.9605,1.9886,1.9509,8.85K,1.16%
12/26/2024,1.9572,1.976,1.983,1.948,5.36K,-0.60%
12/27/2024,1.9711,1.9563,1.977,1.9545,6.33K,0.71%
12/30/2024,1.9902,1.9635,2.0039,1.9635,10.37K,0.97%
12/31/2024,2.0291,2.012,2.0312,1.9981,14.18K,1.95%
1/2/2025,2.0715,2.043,2.0918,2.0361,21.75K,2.09%
1/3/2025,2.0756,2.0766,2.0859,2.0627,16.86K,0.20%
1/6/2025,2.0578,2.083,2.1026,2.0512,26.06K,-0.86%
1/7/2025,2.0544,2.0547,2.0727,2.0475,38.57K,-0.17%
1/8/2025,2.0387,2.0641,2.0693,2.0322,44.59K,-0.76%
1/9/2025,2.0559,2.0475,2.0661,2.0285,20.16K,0.84%
1/10/2025,2.1041,2.075,2.1298,2.0607,32.99K,2.34%
1/13/2025,2.1335,2.1356,2.1484,2.1144,36.52K,1.40%
1/14/2025,2.1345,2.1374,2.15,2.1212,40.43K,0.05%
1/15/2025,2.1861,2.1454,2.2003,2.1374,41.60K,2.42%
1/16/2025,2.1232,2.1672,2.1714,2.0989,8.03K,-2.88%
1/17/2025,2.1122,2.1265,2.1287,2.1086,5.50K,-0.52%
1/20/2025,2.139,2.1466,2.1582,2.126,11.17K,1.27%
1/21/2025,2.1155,2.1415,2.1445,2.1081,18.48K,-1.10%
1/22/2025,2.0869,2.1161,2.1282,2.0853,24.26K,-1.35%
1/23/2025,2.0953,2.0862,2.113,2.0815,13.78K,0.40%
1/24/2025,2.0765,2.0844,2.0976,2.0621,28.74K,-0.90%
1/27/2025,2.0282,2.0239,2.0627,2.0102,1.58K,-2.33%
1/28/2025,2.0526,2.0425,2.0545,2.0281,1.74K,1.20%
1/29/2025,2.0357,2.0535,2.0584,2.0297,1.70K,-0.82%
1/30/2025,2.0374,2.0135,2.0135,2.0135,0.12K,0.08%
1/31/2025,2.0588,2.0806,2.0875,2.0384,21.70K,1.05%
2/3/2025,2.1177,2.118,2.167,2.0725,24.87K,2.86%
2/4/2025,2.099,2.0703,2.109,2.0439,16.97K,-0.88%
2/5/2025,2.0507,2.1045,2.1045,2.04,14.41K,-2.30%
2/6/2025,2.0747,2.05,2.08,2.044,16.26K,1.17%
2/7/2025,2.105,2.0773,2.1108,2.0754,21.54K,1.46%
2/10/2025,2.1042,2.1023,2.127,2.1,13.98K,-0.04%
2/11/2025,2.1473,2.1052,2.1575,2.1029,25.32K,2.05%
2/12/2025,2.0896,2.1469,2.1505,2.0792,25.65K,-2.69%
2/13/2025,2.1107,2.077,2.1162,2.0561,16.32K,1.01%
2/14/2025,2.0899,2.113,2.125,2.0834,12.41K,-0.99%
2/17/2025,2.3263,2.3081,2.3298,2.308,6.27K,11.31%
2/18/2025,2.3222,2.3289,2.3405,2.3128,18.35K,-0.18%
2/19/2025,2.3201,2.3325,2.3476,2.3085,23.16K,-0.09%
2/20/2025,2.3217,2.33,2.3407,2.3105,25.92K,0.07%
2/21/2025,2.2657,2.335,2.335,2.2624,23.06K,-2.41%
2/24/2025,2.2572,2.2652,2.2773,2.2515,21.52K,-0.38%
2/25/2025,1.9673,2.0318,2.0318,1.9667,1.60K,-12.84%
2/26/2025,1.9489,1.9691,1.9704,1.9377,3.31K,-0.94%
2/27/2025,1.9966,1.9512,1.9982,1.9512,0.05K,2.45%
2/28/2025,2.2223,2.2389,2.2435,2.2055,10.47K,11.30%
3/3/2025,2.1878,2.235,2.2485,2.1781,10.25K,-1.55%
3/4/2025,2.1942,2.1978,2.1987,2.1515,13.13K,0.29%
3/5/2025,2.137,2.1744,2.1857,2.097,13.93K,-2.61%
3/6/2025,2.1012,2.133,2.1453,2.0903,15.34K,-1.68%
3/7/2025,2.1087,2.1045,2.1509,2.0961,14.39K,0.36%
3/10/2025,2.0925,2.0998,2.1341,2.086,10.12K,-0.77%
3/11/2025,2.105,2.087,2.1285,2.0859,6.32K,0.60%
3/12/2025,2.1501,2.1163,2.1573,2.1088,9.84K,2.14%
3/13/2025,2.1331,2.1499,2.1571,2.1271,8.18K,-0.79%
3/14/2025,2.1487,2.1376,2.1494,2.1287,5.03K,0.73%
3/17/2025,2.1812,2.1575,2.1847,2.1575,5.69K,1.51%
3/18/2025,2.1684,2.1806,2.2041,2.1588,2.27K,-0.59%
3/19/2025,2.1696,2.163,2.1854,2.1488,2.11K,0.06%
3/20/2025,2.1911,2.1751,2.1962,2.1502,0.78K,0.99%
3/21/2025,2.1954,2.1936,2.1979,2.174,1.77K,0.20%
3/24/2025,2.2066,2.1922,2.2102,2.1874,2.26K,0.51%
3/25/2025,2.2087,2.2132,2.222,2.1961,2.07K,0.10%
3/26/2025,2.2328,2.2169,2.2452,2.2169,2.12K,1.09%
3/27/2025,2.2464,2.2352,2.2466,2.2249,1.62K,0.61%
3/28/2025,2.2347,2.2465,2.2496,2.2313,0.50K,-0.52%
3/31/2025,2.2907,2.2315,2.297,2.2315,10.70K,2.51%
4/1/2025,2.3025,2.2913,2.3103,2.2845,9.25K,0.52%
4/2/2025,2.331,2.3061,2.3442,2.295,14.14K,1.24%
4/3/2025,2.1643,2.244,2.2561,2.1405,18.02K,-7.15%
4/4/2025,2.0545,2.1508,2.1508,2.0105,14.29K,-5.07%
4/7/2025,2.0201,2.0291,2.1059,1.981,17.02K,-1.67%
4/8/2025,1.9914,2.0295,2.0512,1.9565,10.75K,-1.42%
4/9/2025,2.0384,1.9592,2.057,1.8789,18.63K,2.36%
4/10/2025,1.9613,2.0429,2.0467,1.9361,10.61K,-3.78%
4/11/2025,1.9991,1.9521,2.0082,1.9447,10.31K,1.93%
4/14/2025,2.0222,2.0207,2.0425,2.0003,11.14K,1.16%
4/15/2025,2.0244,2.0259,2.0395,2.0164,4.80K,0.11%
4/16/2025,2.0434,2.0276,2.0535,2.0104,10.13K,0.94%
4/17/2025,2.0988,2.0603,2.1042,2.0507,4.84K,2.71%
4/21/2025,2.0556,2.0827,2.0827,2.0363,10.71K,-2.06%
4/22/2025,2.0908,2.077,2.1056,2.0654,16.65K,1.71%
4/23/2025,2.0839,2.1198,2.1252,2.0606,3.24K,-0.33%
4/24/2025,2.1057,2.0942,2.1066,2.0816,2.24K,1.05%
4/25/2025,2.1189,2.1183,2.1256,2.087,2.00K,0.63%
4/28/2025,2.1058,2.1174,2.132,2.1044,2.66K,-0.62%
4/29/2025,2.0712,2.0821,2.0898,2.0787,0.49K,-1.64%
4/30/2025,2.0177,2.0521,2.0578,2.0075,15.62K,-2.58%
5/1/2025,2.0492,2.0232,2.0573,1.9852,13.36K,1.56%
5/2/2025,2.0199,2.0463,2.0593,2.0043,14.09K,-1.43%
5/5/2025,2.0228,1.9669,2.0305,1.9669,14.68K,0.14%
5/6/2025,2.0645,2.0314,2.0808,2.0314,12.48K,2.06%
5/7/2025,2.0278,2.07,2.0831,2.0195,14.08K,-1.78%
5/8/2025,2.0854,2.0376,2.0916,2.0307,15.25K,2.84%
5/9/2025,2.1084,2.0935,2.1192,2.0892,15.75K,1.10%
5/12/2025,2.1331,2.1148,2.1683,2.1148,18.31K,1.17%
5/13/2025,2.166,2.1342,2.1705,2.1248,17.17K,1.54%
5/14/2025,2.17,2.159,2.1773,2.1411,17.72K,0.18%
5/15/2025,2.1344,2.14,2.1437,2.0989,15.32K,-1.64%
5/16/2025,2.1418,2.1347,2.1493,2.1211,9.72K,0.35%
5/19/2025,2.0941,2.1005,2.1054,2.0708,29.39K,-2.23%
5/20/2025,2.1048,2.0969,2.1123,2.0841,18.56K,0.51%
5/21/2025,2.1051,2.1261,2.135,2.0858,27.90K,0.01%
5/22/2025,2.0924,2.0864,2.0945,2.0641,24.41K,-0.60%
5/23/2025,2.0755,2.0925,2.1002,2.0642,25.97K,-0.81%
5/26/2025,2.0794,2.0882,2.0882,2.072,3.61K,0.19%
5/27/2025,2.048,2.0805,2.0887,2.0435,24.08K,-1.51%
5/28/2025,2.0632,2.0561,2.0781,2.0487,19.69K,0.74%
5/29/2025,2.0594,2.0435,2.0435,2.0375,0.96K,-0.18%
5/30/2025,2.0151,2.0307,2.0516,1.9956,12.83K,-2.15%
6/2/2025,2.0525,2.0365,2.0925,2.0365,12.39K,1.86%
6/3/2025,2.0788,2.068,2.088,2.0528,12.62K,1.28%
6/4/2025,2.034,2.0714,2.0766,2.0275,12.08K,-2.16%
6/5/2025,2.0629,2.029,2.0724,2.029,11.43K,1.42%
6/6/2025,2.0768,2.0623,2.084,2.0544,12.27K,0.67%
6/9/2025,2.0952,2.0757,2.1001,2.0684,12.02K,0.89%
6/10/2025,2.088,2.1018,2.114,2.0801,11.49K,-0.34%
6/11/2025,2.1668,2.0847,2.1728,2.0774,14.33K,3.77%
6/12/2025,2.1429,2.17,2.17,2.1238,12.45K,-1.10%
6/13/2025,2.2276,2.1679,2.3,2.1679,22.99K,3.95%
6/16/2025,2.2199,2.2519,2.2524,2.1796,17.31K,-0.35%
6/17/2025,2.2719,2.2425,2.2801,2.2127,8.91K,2.34%
6/18/2025,2.3086,2.2725,2.3131,2.2602,3.54K,1.62%
6/19/2025,2.3668,2.2884,2.3564,2.2884,1.67K,2.52%
6/20/2025,2.3295,2.3277,2.3364,2.3071,3.02K,-1.58%
6/23/2025,2.2182,2.405,2.405,2.1821,2.67K,-4.78%
6/24/2025,2.0857,2.17,2.171,2.0841,1.82K,-5.97%
6/25/2025,2.0824,2.1116,2.1192,2.0815,1.78K,-0.16%
6/26/2025,2.099,2.0889,2.1161,2.0889,2.17K,0.80%
6/27/2025,2.0898,2.0969,2.0969,2.0969,0.69K,-0.44%
6/30/2025,2.0721,2.0566,2.0809,2.0503,12.56K,-0.85%
7/1/2025,2.1003,2.0656,2.1035,2.0594,9.04K,1.36%
7/2/2025,2.1229,2.0955,2.1235,2.0835,8.81K,1.08%
7/3/2025,2.1186,2.1125,2.1236,2.103,4.95K,-0.20%
7/4/2025,2.117,2.111,2.1238,2.1066,1.67K,-0.08%
7/7/2025,2.1522,2.094,2.1565,2.0925,16.67K,1.66%
7/8/2025,2.185,2.1445,2.1976,2.1445,18.50K,1.52%
7/9/2025,2.1879,2.1874,2.2034,2.1728,13.91K,0.13%
7/10/2025,2.1524,2.1892,2.1988,2.145,10.21K,-1.62%
7/11/2025,2.187,2.1566,2.1943,2.1377,16.27K,1.61%
7/14/2025,2.1654,2.1874,2.2117,2.1575,15.89K,-0.99%
7/15/2025,2.1696,2.1606,2.1916,2.1476,19.81K,0.19%
7/16/2025,2.144,2.1722,2.176,2.1292,15.56K,-1.18%
7/17/2025,2.1704,2.1576,2.1724,2.1438,10.75K,1.23%
7/18/2025,2.1534,2.1782,2.1897,2.1482,11.47K,-0.78%
7/21/2025,2.0956,2.1076,2.1117,2.0817,21.80K,-2.68%
7/22/2025,2.0694,2.0913,2.0913,2.0611,27.00K,-1.25%
7/23/2025,2.0881,2.0742,2.0925,2.0608,29.71K,0.90%
7/24/2025,2.1042,2.1274,2.1336,2.0854,2.94K,0.77%
7/25/2025,2.097,2.1068,2.1172,2.0895,2.14K,-0.34%
7/28/2025,2.1352,2.1264,2.1501,2.1242,1.87K,1.82%
7/29/2025,2.2184,2.1424,2.2219,2.1412,1.87K,3.90%
7/30/2025,2.2691,2.205,2.2654,2.205,0.03K,2.29%
7/31/2025,2.1739,2.2102,2.2113,2.1601,14.29K,-4.20%
8/1/2025,2.1186,2.171,2.172,2.104,18.69K,-2.54%
8/4/2025,2.1022,2.0972,2.1254,2.0766,19.16K,-0.77%
8/5/2025,2.0915,2.11,2.11,2.0831,15.23K,-0.51%
8/6/2025,2.0904,2.0907,2.1385,2.0719,18.99K,-0.05%
8/7/2025,2.0775,2.095,2.1154,2.0708,15.05K,-0.62%
8/8/2025,2.0861,2.0733,2.101,2.0496,17.56K,0.41%
8/11/2025,2.0766,2.0675,2.0971,2.0594,11.27K,-0.46%
8/12/2025,2.0744,2.0816,2.0906,2.0654,14.74K,-0.11%
8/13/2025,2.0704,2.0713,2.0831,2.0476,11.53K,-0.19%
8/14/2025,2.1092,2.085,2.1128,2.0764,11.32K,1.87%
8/15/2025,2.0725,2.1159,2.1159,2.0702,18.15K,-1.74%
8/18/2025,1.9369,1.9064,1.94,1.8956,24.25K,-6.54%
8/19/2025,1.9227,1.9364,1.9371,1.9124,18.56K,-0.73%
8/20/2025,1.9591,1.9287,1.9633,1.9204,20.57K,1.89%
8/21/2025,1.9872,1.9596,1.9893,1.9582,19.46K,1.43%
8/22/2025,2.1585,2.1648,2.1731,2.1558,5.92K,8.62%
8/25/2025,2.1483,2.1474,2.1648,2.1473,2.37K,-0.47%
